ROAD_AGE,LANE_COUNT,SPEED_LIMIT,Snow_Route,Snow_Removal_Designate,Maintenance_Group,Neighbourhood_Name,route_id,Road_Surface_Type,Road_Structure_Type,TRAFFIC_VOLUME,STREET_NAME,OBJECTID,ROAD_ID
63.0,3,60.0,1,1,1,52,0,1,0,27485.0,Warman,4712171,891854
43.0,3,60.0,1,1,1,52,0,1,0,13538.0,Warman,4712173,891988
58.0,2,50.0,1,1,1,53,0,1,0,8271.0,Assiniboine,4712178,892247
57.0,3,90.0,1,2,1,717,0,1,0,20986.0,Idylwyld,4712211,900371
36.0,1,40.0,1,2,3,106,0,1,0,4204.0,51st,4712231,897928
16.0,2,70.0,0,1,3,113,0,1,0,8355.0,Wanuskewin,4712280,922871
59.0,2,90.0,0,2,0,0,0,1,0,5892.0,Highway 16,4712298,899965
58.0,3,90.0,1,2,1,42,0,1,0,15252.0,Circle,4712361,865686
40.0,2,90.0,1,2,1,715,0,1,0,22181.0,Circle,4712384,865113
24.0,1,60.0,0,1,1,715,0,1,0,9442.0,Attridge,4712390,888197
24.0,1,40.0,1,1,1,715,0,1,0,4494.0,Preston,4712408,835378
24.0,2,60.0,1,1,1,715,0,1,0,17622.0,Preston,4712409,869286
24.0,2,60.0,1,1,1,715,0,1,0,17622.0,Attridge,4712410,869354
24.0,1,60.0,1,1,1,715,0,1,0,9442.0,Attridge,4712411,888186
38.0,2,50.0,0,1,1,67,0,1,0,9953.0,Kenderdine,4712426,841353
32.0,2,50.0,1,2,1,109,0,1,0,1024.0,105th,4712477,876813
53.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4712482,875204
56.0,2,50.0,0,1,1,46,0,1,0,5610.0,Acadia,4712483,875226
51.0,2,50.0,1,1,1,46,0,1,0,19629.0,McKercher,4712514,872561
58.0,2,50.0,1,1,1,109,0,1,0,1024.0,105th,4712590,2441
66.0,2,50.0,2,2,1,43,0,1,0,5547.0,Arlington,4712604,876374
57.0,4,50.0,0,2,1,45,14638,1,0,32983.0,8th,4712607,870772
49.0,4,50.0,2,1,1,45,0,1,0,9728.0,Acadia,4712609,835334
50.0,3,50.0,1,1,1,46,14638,1,0,22534.0,8th,4712627,843930
50.0,3,50.0,1,1,1,46,14638,1,0,22534.0,8th,4712628,870186
50.0,3,50.0,1,1,1,45,14638,1,0,22534.0,8th,4712629,870603
50.0,3,50.0,1,1,1,45,14638,1,0,22534.0,8th,4712630,871615
50.0,1,50.0,0,2,1,45,14638,1,0,22534.0,8th,4712632,888625
48.0,1,50.0,0,1,1,45,0,1,0,8612.0,Acadia,4712704,874394
46.0,2,50.0,0,1,1,44,0,1,0,14508.0,Kingsmere,4712707,875496
40.0,2,50.0,0,1,1,44,0,1,0,3577.0,Weyakwin,4712713,833422
73.0,1,50.0,2,1,2,716,0,1,0,7712.0,Cumberland,4712734,847451
74.0,2,30.0,0,2,2,715,0,1,0,6186.0,Wiggins,4712745,847631
65.0,2,50.0,0,2,2,36,0,1,0,1967.0,Grosvenor,4712791,839272
64.0,2,50.0,0,1,2,36,0,1,0,3445.0,Louise,4712795,839430
67.0,2,50.0,2,1,2,36,0,1,0,8810.0,Cumberland,4712797,873450
74.0,4,50.0,1,1,2,32,0,1,0,13583.0,Clarence,4712806,853986
64.0,2,50.0,1,1,3,32,14638,1,0,29135.0,8th,4712856,872054
75.0,4,50.0,1,2,2,33,0,1,0,11568.0,Clarence,4712895,848327
73.0,2,50.0,2,2,3,26,0,1,0,6154.0,12th,4712918,874710
73.0,2,50.0,2,2,3,26,0,1,0,6154.0,12th,4712946,876543
114.0,2,50.0,0,2,3,26,0,1,0,6154.0,12th,4713001,845640
68.0,2,50.0,0,2,1,35,0,1,0,1851.0,Garrison,4713032,846988
67.0,2,50.0,2,2,1,35,0,1,0,7459.0,Cumberland,4713041,846663
74.0,4,50.0,0,2,2,33,0,1,0,13583.0,Clarence,4713069,846573
73.0,2,50.0,0,1,3,26,0,1,0,6154.0,12th,4713103,874686
69.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713150,875621
76.0,2,50.0,2,2,2,26,0,1,0,9843.0,Victoria,4713178,853648
76.0,1,50.0,2,2,2,26,0,1,0,9843.0,Victoria,4713179,853650
76.0,2,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4713180,876655
76.0,1,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4713182,874732
61.0,2,50.0,0,2,3,36,0,1,0,13319.0,Taylor,4713247,871852
60.0,2,50.0,0,2,1,41,0,1,0,4775.0,Adelaide,4713248,877263
58.0,2,50.0,0,1,1,40,0,1,0,5338.0,Arlington,4713262,876240
63.0,2,50.0,2,2,3,38,14636,1,0,4016.0,Wilson,4713301,874675
65.0,1,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4713320,850408
65.0,1,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4713321,850410
43.0,3,60.0,2,2,0,0,0,1,0,4129.0,Marquis,4713376,899785
43.0,3,60.0,2,2,0,0,0,1,0,4129.0,Marquis,4713377,899842
59.0,2,90.0,0,2,0,0,0,1,0,5892.0,Highway 16,4713378,899976
59.0,1,90.0,0,2,0,0,0,1,0,5892.0,Highway 16,4713379,900033
40.0,2,50.0,0,1,1,60,14670,1,0,6471.0,115th,4713434,841151
59.0,2,90.0,1,2,3,28,0,1,0,13737.0,Idylwyld,4713521,852118
59.0,1,50.0,0,2,3,28,0,1,0,4734.0,Ruth,4713522,852142
59.0,2,90.0,1,2,3,28,0,1,0,13737.0,Idylwyld,4713523,852186
63.0,2,50.0,1,2,2,28,0,1,0,3268.0,St George,4713524,4964
59.0,2,90.0,1,2,3,28,0,1,0,14352.0,Idylwyld,4713527,852120
59.0,1,90.0,1,2,3,28,0,1,0,3268.0,Ruth,4713528,852131
59.0,2,90.0,1,2,3,28,0,1,0,13247.0,Idylwyld,4713529,852153
64.0,3,60.0,1,1,3,15,0,1,0,41702.0,22nd,4713534,952975
64.0,3,60.0,1,1,3,15,0,1,0,41702.0,22nd,4713535,952986
64.0,3,60.0,1,1,3,11,0,1,0,41702.0,22nd,4713536,952997
64.0,3,60.0,1,1,3,11,0,1,0,41702.0,22nd,4713537,953008
60.0,2,80.0,1,2,1,46,14647,1,0,16047.0,College,4713540,953122
43.0,3,70.0,1,2,1,52,0,1,0,31394.0,Circle,4713541,953144
43.0,3,70.0,1,2,1,52,0,1,0,31394.0,Circle,4713542,953155
43.0,2,70.0,1,2,1,53,0,1,0,22271.0,Circle,4713545,953188
57.0,3,90.0,1,2,1,101,0,1,0,15181.0,Idylwyld,4713546,953201
57.0,3,90.0,1,2,1,101,0,1,0,15181.0,Idylwyld,4713547,953212
57.0,3,90.0,1,2,3,106,0,1,0,21596.0,Idylwyld,4713550,953245
57.0,3,90.0,1,2,3,106,0,1,0,21596.0,Idylwyld,4713551,953256
34.0,2,90.0,1,2,1,9,0,1,0,16062.0,Circle,4713552,953267
60.0,2,90.0,1,2,3,18,0,1,0,18872.0,Circle,4713553,902215
34.0,2,90.0,1,2,1,9,0,1,0,16062.0,Circle,4713558,953291
34.0,2,90.0,1,2,1,9,0,1,0,16062.0,Circle,4713559,953302
60.0,2,80.0,1,2,3,15,0,1,0,18872.0,Circle,4713560,953313
24.0,2,80.0,1,2,1,57,0,1,0,11982.0,Circle,4713563,902610
24.0,2,80.0,1,2,1,57,0,1,0,6973.0,Circle,4713564,902687
24.0,1,40.0,1,1,1,57,0,1,0,999999.0,Circle,4713565,902711
24.0,1,40.0,1,1,1,57,0,1,0,999999.0,Circle,4713566,902744
60.0,2,80.0,1,2,3,15,0,1,0,18872.0,Circle,4713569,953335
60.0,2,80.0,1,2,3,15,0,1,0,18872.0,Circle,4713570,953346
15.0,1,90.0,0,1,0,113,0,1,0,5592.0,Wanuskewin,4713591,954314
51.0,1,50.0,0,1,1,46,0,1,0,19629.0,McKercher,4713597,954472
31.0,1,60.0,0,2,1,58,0,1,0,4821.0,Boychuk,4713603,954540
31.0,1,50.0,2,1,1,58,0,1,0,3426.0,Kingsmere,4713604,954562
31.0,1,50.0,2,1,1,58,0,1,0,3426.0,Kingsmere,4713605,954573
31.0,2,60.0,1,2,1,58,0,1,0,4821.0,Boychuk,4713606,954595
19.0,1,60.0,2,2,1,58,0,1,0,7290.0,Boychuk,4713608,954764
31.0,2,60.0,1,2,1,58,0,1,0,7290.0,Boychuk,4713611,954630
31.0,2,60.0,1,2,1,58,0,1,0,4821.0,Boychuk,4713612,954641
15.0,1,60.0,2,2,1,68,0,1,0,4821.0,Boychuk,4713619,954663
15.0,2,60.0,1,2,1,68,0,1,0,4821.0,Boychuk,4713620,954808
15.0,2,60.0,1,2,1,68,0,1,0,4821.0,Boychuk,4713621,954628
15.0,1,60.0,1,2,1,68,0,1,0,4821.0,Boychuk,4713622,954674
15.0,2,60.0,1,2,1,68,0,1,0,4821.0,Boychuk,4713623,954810
15.0,2,60.0,1,2,1,68,0,1,0,7290.0,Boychuk,4713624,954617
31.0,2,60.0,1,2,1,58,0,1,0,7290.0,Boychuk,4713626,954900
38.0,1,50.0,0,2,1,58,0,1,0,8911.0,Taylor,4713627,887804
38.0,2,60.0,1,2,1,68,0,1,0,7290.0,Boychuk,4713628,954821
15.0,2,60.0,1,2,1,68,0,1,0,7290.0,Boychuk,4713629,954832
16.0,1,60.0,0,2,1,45,0,1,0,7290.0,Boychuk,4713630,954911
38.0,2,60.0,1,2,1,45,0,1,0,7290.0,Boychuk,4713632,954887
31.0,2,60.0,1,2,1,58,0,1,0,7290.0,Boychuk,4713633,954898
38.0,2,50.0,1,1,1,58,0,1,0,8911.0,Taylor,4713634,954944
15.0,2,60.0,1,2,1,68,0,1,0,7290.0,Boychuk,4713636,954652
15.0,2,60.0,1,2,1,68,0,1,0,7290.0,Boychuk,4713637,954843
15.0,1,60.0,0,2,1,68,0,1,0,7290.0,Boychuk,4713638,954854
15.0,1,60.0,0,2,1,68,0,1,0,7290.0,Boychuk,4713639,954865
24.0,1,80.0,1,2,1,57,0,1,0,999999.0,Circle,4713642,902801
24.0,1,80.0,1,2,1,57,0,1,0,999999.0,Circle,4713643,953482
24.0,1,80.0,1,2,1,57,0,6,1,999999.0,Circle,4713644,953460
59.0,2,90.0,1,2,3,27,0,6,1,13247.0,Idylwyld,4713656,852164
59.0,2,90.0,1,2,3,26,0,6,1,13247.0,Idylwyld,4713657,852298
59.0,2,90.0,1,2,3,26,0,1,0,13247.0,Idylwyld,4713658,953583
59.0,2,90.0,1,2,3,27,0,1,0,13247.0,Idylwyld,4713659,852265
59.0,2,90.0,1,2,3,27,0,6,1,13247.0,Idylwyld,4713660,953627
59.0,2,90.0,1,2,3,26,0,1,0,14885.0,Idylwyld,4713661,953640
59.0,2,90.0,1,2,3,27,0,6,1,14885.0,Idylwyld,4713662,953662
59.0,2,90.0,1,2,3,27,0,1,0,14885.0,Idylwyld,4713663,852287
115.0,4,50.0,0,1,1,25,0,1,0,20345.0,1st,4713674,955135
115.0,3,50.0,0,2,1,25,0,1,0,20345.0,1st,4713677,955168
52.0,2,50.0,1,1,1,25,0,1,0,33859.0,Idylwyld,4713687,955618
13.0,2,50.0,1,1,1,25,0,1,0,33859.0,Idylwyld,4713690,955620
74.0,2,50.0,0,2,3,26,0,1,0,667.0,Saskatchewan,4713691,2821
74.0,1,50.0,0,2,3,26,0,1,0,667.0,Saskatchewan,4713692,908684
33.0,2,70.0,0,2,3,113,0,1,0,2358.0,71st,4713723,957238
33.0,2,70.0,0,2,3,113,0,1,0,2358.0,71st,4713724,957240
59.0,2,100.0,1,2,0,0,0,1,0,1.0,Highway 5,4713750,918360
61.0,2,50.0,1,1,3,27,14638,1,0,15279.0,8th,4713759,872177
76.0,2,50.0,2,2,2,27,0,1,0,9843.0,Victoria,4713760,853672
61.0,2,50.0,1,1,3,27,14638,1,0,18003.0,8th,4713761,958353
61.0,1,50.0,0,2,3,26,14638,1,0,18003.0,8th,4713762,908807
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713763,875654
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713764,854223
31.0,1,50.0,0,2,1,58,0,1,0,3426.0,Kingsmere,4713774,954538
32.0,1,60.0,0,2,0,58,0,1,0,5341.0,Boychuk,4713775,920507
26.0,2,60.0,1,2,1,45,0,1,0,7290.0,Boychuk,4713779,925154
16.0,1,60.0,0,2,1,64,0,1,0,7290.0,Boychuk,4713780,925222
48.0,2,50.0,1,1,1,44,0,1,0,25238.0,Taylor,4713783,871626
48.0,2,50.0,1,1,1,44,0,1,0,25238.0,Taylor,4713784,873382
54.0,1,50.0,0,1,1,41,0,6,1,19950.0,Taylor,4713787,888840
54.0,1,50.0,0,1,1,41,0,1,0,19950.0,Taylor,4713788,888884
58.0,2,90.0,1,1,1,44,0,1,0,15252.0,Circle,4713791,834996
59.0,2,100.0,0,2,0,0,0,1,0,6983.0,Highway 11,4713793,922127
59.0,2,100.0,0,2,0,0,0,1,0,6983.0,Highway 11,4713794,953807
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4713808,875013
62.0,2,50.0,0,1,3,39,14636,1,0,4152.0,Wilson,4713809,875024
57.0,1,50.0,0,1,1,40,0,1,0,8477.0,Preston,4713810,917954
61.0,1,50.0,1,1,2,39,0,1,0,10302.0,Preston,4713812,838168
24.0,2,80.0,1,2,1,57,0,1,0,6973.0,Circle,4713822,957644
24.0,2,80.0,1,2,1,57,0,1,0,6973.0,Circle,4713823,957655
57.0,2,50.0,1,1,1,109,0,1,0,18829.0,McKercher,4713877,871222
57.0,1,50.0,1,2,1,109,0,1,0,10213.0,McKercher,4713878,872537
57.0,1,50.0,1,1,1,109,0,1,0,18829.0,McKercher,4713879,871244
57.0,1,50.0,1,2,1,109,0,1,0,18829.0,McKercher,4713884,918156
60.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4713888,953076
60.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4713889,953087
59.0,1,40.0,0,2,0,715,0,1,0,6863.0,Campus,4713890,847258
60.0,3,60.0,1,2,1,715,14647,1,0,26957.0,College,4713891,918562
60.0,3,60.0,1,2,1,715,14647,1,0,26957.0,College,4713892,847304
60.0,1,60.0,0,2,1,715,14647,1,0,26957.0,College,4713893,847438
60.0,3,60.0,1,2,1,715,14647,1,0,26957.0,College,4713894,953054
60.0,3,60.0,1,2,1,715,14647,1,0,26957.0,College,4713895,953065
58.0,2,50.0,2,2,1,46,0,1,0,8199.0,14th,4713896,875068
58.0,2,50.0,2,2,1,46,0,1,0,8199.0,14th,4713897,875057
58.0,2,50.0,2,2,1,46,0,1,0,8199.0,14th,4713898,875103
58.0,2,50.0,2,2,1,46,0,1,0,8199.0,14th,4713903,875046
66.0,1,50.0,2,2,1,716,0,1,0,9759.0,14th,4713904,842490
58.0,2,50.0,2,2,1,43,0,1,0,8199.0,14th,4713905,842613
58.0,1,50.0,2,2,1,716,0,1,0,8199.0,14th,4713906,871345
58.0,2,50.0,2,2,1,43,0,1,0,8199.0,14th,4713907,871356
58.0,1,50.0,0,2,1,716,0,1,0,3244.0,Circle,4713908,886836
58.0,1,90.0,1,2,1,716,0,1,0,3244.0,Circle,4713909,886847
37.0,1,50.0,0,2,1,46,0,1,0,3381.0,14th,4713912,886871
65.0,1,50.0,0,2,1,42,14638,1,0,31286.0,8th,4713916,909000
65.0,1,50.0,0,2,1,42,14638,1,0,31286.0,8th,4713917,908998
65.0,3,50.0,1,1,1,43,14638,1,0,31286.0,8th,4713919,837292
65.0,3,50.0,0,1,1,43,14638,1,0,31286.0,8th,4713920,837358
62.0,2,50.0,1,1,1,35,0,1,0,11114.0,Preston,4713921,871795
62.0,2,50.0,1,1,1,35,0,1,0,11114.0,Preston,4713923,873090
66.0,3,50.0,1,1,1,35,14638,1,0,31306.0,8th,4713926,870333
94.0,2,50.0,0,1,2,26,0,1,0,18363.0,Broadway,4713963,873718
76.0,2,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4713972,876442
76.0,1,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4713973,876464
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4713977,6029
76.0,2,50.0,2,2,2,26,0,1,0,9843.0,Victoria,4713979,876475
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4713980,883168
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4713981,883170
76.0,1,50.0,2,2,2,26,0,1,0,9843.0,Victoria,4713982,876418
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713984,875610
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713985,875687
69.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713990,875643
71.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4713991,875812
45.0,3,50.0,1,1,1,107,0,1,0,6142.0,Fairlight,4713994,915333
47.0,1,50.0,0,1,1,4,0,1,0,7988.0,Fairlight,4713996,915074
49.0,2,50.0,2,1,1,3,0,1,0,3147.0,Pendygrasse,4713997,915096
46.0,2,50.0,1,1,1,3,0,1,0,6142.0,Fairlight,4713998,915120
47.0,2,50.0,1,1,1,3,0,1,0,7988.0,Fairlight,4713999,958814
46.0,2,50.0,0,1,1,4,0,1,0,3147.0,Pendygrasse,4714000,915085
53.0,1,50.0,0,2,1,57,14635,1,0,17589.0,Confederation,4714001,912846
64.0,3,60.0,1,2,1,5,0,1,0,6641.0,22nd,4714002,912947
19.0,2,60.0,0,2,1,5,0,1,0,6641.0,22nd,4714003,913162
63.0,2,50.0,0,1,2,15,0,1,0,9631.0,Witney,4714004,905501
67.0,2,50.0,0,1,2,15,0,1,0,6943.0,W,4714009,905332
69.0,2,50.0,0,1,2,15,0,1,0,10921.0,P,4714030,904847
60.0,3,50.0,1,1,3,13,0,1,0,33621.0,22nd,4714036,904375
60.0,1,50.0,0,2,3,16,0,1,0,33621.0,22nd,4714040,904454
60.0,3,50.0,1,1,3,16,0,1,0,33621.0,22nd,4714041,904476
60.0,3,50.0,1,1,3,16,0,1,0,33249.0,22nd,4714042,904498
60.0,3,50.0,1,1,3,13,0,1,0,33249.0,22nd,4714043,904500
60.0,1,50.0,0,2,3,13,0,1,0,33249.0,22nd,4714044,904601
60.0,3,50.0,1,1,3,17,0,1,0,33258.0,22nd,4714061,903982
60.0,3,50.0,1,1,3,13,0,1,0,33258.0,22nd,4714062,903993
60.0,1,50.0,0,2,3,13,0,1,0,33258.0,22nd,4714063,904015
56.0,3,50.0,1,1,3,14,0,1,0,29254.0,Idylwyld,4714078,872245
52.0,2,50.0,1,1,1,6,0,1,0,18619.0,Diefenbaker,4714086,909393
51.0,2,50.0,1,1,1,5,0,1,0,18619.0,Diefenbaker,4714087,909404
52.0,2,50.0,1,1,1,6,0,1,0,18619.0,Diefenbaker,4714088,909415
51.0,2,50.0,0,1,0,5,0,1,0,18619.0,Diefenbaker,4714089,909426
50.0,2,50.0,0,1,1,5,0,1,0,6497.0,Centennial,4714090,910495
50.0,2,50.0,2,1,1,5,0,1,0,6497.0,Centennial,4714091,910506
13.0,1,50.0,0,2,1,25,0,1,0,33859.0,Idylwyld,4714096,955631
68.0,1,50.0,0,1,3,19,0,1,0,31644.0,Idylwyld,4714099,895432
68.0,1,50.0,0,1,3,19,0,1,0,31644.0,Idylwyld,4714100,895443
113.0,4,50.0,1,1,1,25,14647,1,0,37969.0,College,4714101,926008
63.0,3,50.0,1,1,3,106,0,1,0,44141.0,Circle,4714105,896490
63.0,3,50.0,1,1,3,106,0,1,0,44141.0,Circle,4714108,896488
60.0,1,50.0,0,2,1,101,0,1,0,19932.0,Circle,4714109,900990
63.0,1,60.0,0,2,3,51,0,1,0,19704.0,Warman,4714110,891696
63.0,2,60.0,0,2,3,51,0,1,0,19704.0,Warman,4714111,891707
43.0,3,60.0,1,1,1,52,0,1,0,13538.0,Warman,4714112,891911
15.0,1,90.0,0,1,0,113,0,1,0,5592.0,Wanuskewin,4714121,954281
43.0,2,60.0,0,2,3,100,0,1,0,4129.0,Marquis,4714126,899302
43.0,3,60.0,2,2,3,100,0,1,0,4129.0,Marquis,4714127,899335
43.0,3,60.0,2,2,3,100,0,1,0,4129.0,Marquis,4714128,899346
43.0,3,60.0,2,2,3,100,0,1,0,4129.0,Marquis,4714129,899370
43.0,3,60.0,2,2,3,100,0,1,0,4129.0,Marquis,4714130,899381
43.0,1,60.0,0,2,3,100,0,1,0,4129.0,Marquis,4714131,899392
43.0,1,60.0,0,2,3,100,0,1,0,4129.0,Marquis,4714132,899403
57.0,2,90.0,1,2,3,100,0,1,0,14288.0,Idylwyld,4714135,15707
59.0,1,90.0,0,2,0,0,0,1,0,5892.0,Highway 16,4714137,900011
36.0,1,60.0,1,1,3,106,0,1,0,3829.0,51st,4714138,898031
16.0,1,70.0,1,1,0,113,0,1,0,7683.0,Wanuskewin,4714147,923185
16.0,2,60.0,1,1,3,112,0,1,0,14518.0,Wanuskewin,4714148,850950
41.0,2,60.0,1,1,1,56,0,1,0,14518.0,Wanuskewin,4714149,850972
41.0,2,60.0,1,1,1,56,0,1,0,8355.0,Wanuskewin,4714150,851038
41.0,3,50.0,1,1,1,56,0,1,0,7649.0,Adilman,4714151,851051
16.0,1,60.0,0,1,3,112,0,1,0,8355.0,Wanuskewin,4714152,851174
16.0,2,60.0,1,1,3,112,0,1,0,8355.0,Wanuskewin,4714153,851185
49.0,4,50.0,0,1,1,54,0,1,0,18948.0,Primrose,4714161,892192
41.0,3,60.0,1,1,1,54,0,1,0,19423.0,Warman,4714165,892427
41.0,3,60.0,1,1,1,54,0,1,0,19423.0,Warman,4714166,892337
24.0,2,60.0,1,1,1,715,0,1,0,15176.0,Preston,4714176,959826
24.0,1,60.0,0,2,1,715,0,1,0,15176.0,Preston,4714177,959848
24.0,2,60.0,1,1,1,715,0,1,0,15176.0,Preston,4714178,959714
24.0,2,60.0,1,1,1,715,0,1,0,15176.0,Preston,4714181,959736
24.0,1,60.0,0,2,1,715,0,1,0,15176.0,Preston,4714182,959760
24.0,2,60.0,1,1,1,715,0,1,0,15176.0,Preston,4714183,959747
24.0,1,60.0,0,2,1,715,0,1,0,15176.0,Preston,4714184,959771
43.0,1,80.0,0,2,1,715,14647,1,0,10849.0,College,4714185,959938
43.0,1,60.0,0,2,1,715,14647,1,0,10849.0,College,4714186,959940
60.0,2,80.0,1,2,1,715,14647,1,0,10849.0,College,4714187,959951
60.0,2,60.0,1,2,1,715,14647,1,0,10849.0,College,4714188,959962
60.0,1,80.0,0,2,1,715,14647,1,0,10849.0,College,4714189,959973
60.0,1,60.0,0,2,1,715,14647,1,0,10849.0,College,4714190,959984
60.0,3,60.0,1,2,1,716,14647,1,0,10878.0,College,4714193,960017
60.0,3,80.0,1,2,1,716,14647,1,0,10878.0,College,4714194,960028
19.0,2,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4714195,960030
19.0,2,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4714196,960041
19.0,2,50.0,1,1,2,29,0,1,0,5970.0,Clarence,4714197,960052
19.0,2,50.0,1,1,2,29,0,1,0,5970.0,Clarence,4714198,960063
60.0,4,70.0,1,2,1,101,0,1,0,19932.0,Circle,4714209,960210
60.0,4,50.0,1,2,1,101,0,1,0,19932.0,Circle,4714210,960221
60.0,3,50.0,1,1,1,101,0,1,0,37917.0,Circle,4714211,900606
58.0,2,50.0,1,1,1,101,0,1,0,17137.0,C,4714212,900753
58.0,2,50.0,1,1,1,101,0,1,0,17137.0,C,4714213,900876
40.0,3,50.0,1,1,1,101,0,1,0,37917.0,Circle,4714214,918213
60.0,1,50.0,0,2,1,101,0,1,0,19932.0,Circle,4714217,960265
60.0,1,70.0,0,2,1,101,0,1,0,19932.0,Circle,4714218,960254
40.0,2,70.0,1,2,1,101,0,1,0,18852.0,Circle,4714219,960298
40.0,2,90.0,1,2,1,101,0,1,0,18852.0,Circle,4714220,960300
57.0,2,80.0,1,1,3,106,0,1,0,8632.0,Idylwyld,4714225,960377
57.0,2,90.0,1,2,3,106,0,1,0,8632.0,Idylwyld,4714226,960388
57.0,2,90.0,1,2,1,101,0,1,0,7750.0,Idylwyld,4714227,960390
34.0,1,80.0,0,2,1,9,0,1,0,16062.0,Circle,4714230,960434
34.0,1,80.0,0,2,1,57,0,1,0,16062.0,Circle,4714231,960445
34.0,2,80.0,1,2,1,9,0,1,0,16062.0,Circle,4714232,960456
34.0,2,80.0,1,2,1,57,0,1,0,16062.0,Circle,4714233,960467
60.0,2,80.0,1,2,3,15,0,1,0,18872.0,Circle,4714234,960478
60.0,2,90.0,1,2,3,15,0,1,0,18872.0,Circle,4714235,960480
49.0,2,50.0,2,1,1,3,0,1,0,6163.0,Pendygrasse,4714240,960794
49.0,2,50.0,2,1,1,3,0,1,0,6163.0,Pendygrasse,4714241,960805
46.0,2,50.0,2,1,1,56,14664,1,0,4363.0,Silverwood,4714243,960873
46.0,2,50.0,2,1,1,56,14664,1,0,4363.0,Silverwood,4714244,960884
49.0,4,50.0,1,1,1,54,0,1,0,17301.0,Primrose,4714249,960952
49.0,4,50.0,1,1,1,54,0,1,0,17301.0,Primrose,4714250,960963
49.0,2,50.0,1,1,1,54,0,1,0,11098.0,Pinehouse,4714251,960974
49.0,2,50.0,1,1,1,54,0,1,0,11098.0,Pinehouse,4714252,960985
47.0,2,50.0,2,1,1,4,14680,1,0,8669.0,McCormack,4714257,8881
63.0,2,50.0,2,1,2,51,0,1,0,1124.0,Alexandra,4714266,961110
63.0,2,50.0,2,1,2,51,0,1,0,1124.0,Alexandra,4714267,961121
68.0,2,50.0,0,1,2,15,0,1,0,9522.0,P,4714272,961255
68.0,2,50.0,0,1,2,15,0,1,0,9522.0,P,4714273,961266
114.0,2,50.0,1,1,2,14,0,1,0,6765.0,H,4714278,961391
114.0,2,50.0,1,1,2,14,0,1,0,6765.0,H,4714279,961402
60.0,2,50.0,0,1,2,11,0,1,0,3849.0,Witney,4714284,961457
60.0,2,50.0,0,1,2,11,0,1,0,3849.0,Witney,4714285,961468
68.0,2,50.0,1,1,2,30,0,1,0,6844.0,Clarence,4714298,961694
68.0,2,50.0,1,1,2,30,0,1,0,6844.0,Clarence,4714299,961705
68.0,2,50.0,1,1,3,32,0,1,0,13262.0,Taylor,4714304,961762
68.0,2,50.0,1,1,3,32,0,1,0,13262.0,Taylor,4714305,961773
67.0,2,50.0,0,1,2,36,0,1,0,3445.0,Louise,4714308,961806
67.0,2,50.0,0,1,2,36,0,1,0,3445.0,Louise,4714309,961817
64.0,2,50.0,0,1,2,36,0,1,0,3445.0,Louise,4714310,961828
64.0,2,50.0,0,1,2,36,0,1,0,3445.0,Louise,4714311,961830
62.0,1,50.0,1,1,1,42,0,1,0,14631.0,Preston,4714316,961907
62.0,1,50.0,1,1,1,42,0,1,0,14631.0,Preston,4714317,961918
63.0,1,50.0,1,1,1,41,0,1,0,11079.0,Preston,4714320,961942
63.0,1,50.0,1,1,2,36,0,1,0,11079.0,Preston,4714323,961986
63.0,2,50.0,2,1,2,15,0,1,0,9631.0,Witney,4714334,962166
63.0,2,50.0,2,1,2,15,0,1,0,9631.0,Witney,4714335,962177
63.0,2,50.0,2,1,2,15,0,1,0,9631.0,Witney,4714336,962188
63.0,2,50.0,2,1,2,15,0,1,0,9631.0,Witney,4714337,962190
62.0,2,50.0,2,2,1,49,14651,1,0,1478.0,Forest,4714344,962267
62.0,2,50.0,2,2,1,49,14651,1,0,1478.0,Forest,4714345,962278
38.0,2,50.0,0,2,1,60,0,1,0,1614.0,Cowley,4714348,962302
38.0,2,50.0,0,2,1,60,0,1,0,1614.0,Cowley,4714349,962313
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4714364,962460
